term,label
http://localhost:3030/ethereal/data#absoluteStartTime,absoluteStartTime
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#filterLifetime,filterLifetime
http://localhost:3030/ethereal/data#rinseLevel,rinseLevel
http://localhost:3030/ethereal/data#filterLifetime,filterLifetime
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#boiler,boiler
http://localhost:3030/ethereal/data#stepValue,stepValue
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#rinseLevel,rinseLevel
http://localhost:3030/ethereal/data#red,red
http://localhost:3030/ethereal/data#red,red
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#filterLifetime,filterLifetime
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propVoltage,propVoltage
http://localhost:3030/ethereal/data#unit,unit
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#rinseLevel,rinseLevel
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#unit,unit
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propMeasuringScope,propMeasuringScope
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#targetTimeToStop,targetTimeToStop
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propMeasuringScope,propMeasuringScope
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#red,red
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#runModeAnnc,runModeAnnc
http://localhost:3030/ethereal/supportedInputSources,""
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/supportedInputSources,""
http://localhost:3030/ethereal/data#significantDigits,significantDigits
http://localhost:3030/ethereal/data#absoluteStopTime,absoluteStopTime
http://localhost:3030/ethereal/data#absoluteStopTime,absoluteStopTime
http://localhost:3030/ethereal/data#directionRight,directionRight
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#directionRight,directionRight
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#significantDigits,significantDigits
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#faultDetection,faultDetection
http://localhost:3030/ethereal/data#timer,timer
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#frozenTemperature,frozenTemperature
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#filterLifetime,filterLifetime
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#filterLifetime,filterLifetime
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#targetTimeToStop,targetTimeToStop
http://localhost:3030/ethereal/data#energyGeneration,energyGeneration
http://localhost:3030/ethereal/data#timer,timer
http://localhost:3030/ethereal/data#roundingEnergyConsumption,roundingEnergyConsumption
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#currentDate,currentDate
http://localhost:3030/ethereal/data#roundingEnergyConsumption,roundingEnergyConsumption
http://localhost:3030/ethereal/data#currentDate,currentDate
http://localhost:3030/ethereal/data#voltage,voltage
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#voltage,voltage
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#refrigeration,refrigeration
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#powerSave,powerSave
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#red,red
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#red,red
http://localhost:3030/ethereal/data#timer,timer
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#significantDigits,significantDigits
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#absoluteStartTime,absoluteStartTime
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#directionRight,directionRight
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#directionRight,directionRight
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#targetTimeToStop,targetTimeToStop
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#roundingEnergyConsumption,roundingEnergyConsumption
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#faultDetectionAnnc,faultDetectionAnnc
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#brightness,brightness
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#significantDigits,significantDigits
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#brightness,brightness
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#brightness,brightness
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#inputSourceId,inputSourceId
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#binarySwitchAnnc,binarySwitchAnnc
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#availableChannels,availableChannels
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propVoltage,propVoltage
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propVoltage,propVoltage
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#colourSaturation,colourSaturation
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#rssi,rssi
http://localhost:3030/ethereal/data#temperatureThreshhold,temperatureThreshhold
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#targetTimeToStop,targetTimeToStop
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#rssi,rssi
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#faultDetection,faultDetection
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#currentDate,currentDate
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#brightness,brightness
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#currentDate,currentDate
http://localhost:3030/ethereal/data#currentDate,currentDate
http://localhost:3030/ethereal/data#blue,blue
http://localhost:3030/ethereal/data#runModeAnnc,runModeAnnc
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#blue,blue
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#blue,blue
http://localhost:3030/ethereal/data#desiredHumidity,desiredHumidity
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#blue,blue
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#faultDetection,faultDetection
http://localhost:3030/ethereal/data#temperature,temperature
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#blue,blue
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#inputSourceId,inputSourceId
http://localhost:3030/ethereal/data#alarmStatus,alarmStatus
http://localhost:3030/ethereal/data#muteEnabled,muteEnabled
http://localhost:3030/ethereal/data#alarmStatus,alarmStatus
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#alarmStatus,alarmStatus
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#downChannel,downChannel
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#desiredHumidity,desiredHumidity
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#frozenTemperatureAnnc,frozenTemperatureAnnc
http://localhost:3030/ethereal/data#desiredHumidity,desiredHumidity
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#channelId,channelId
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#channelId,channelId
http://localhost:3030/ethereal/data#propVoltage,propVoltage
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#inputSourceId,inputSourceId
http://localhost:3030/ethereal/data#previousChannel,previousChannel
http://localhost:3030/ethereal/data#inputSourceId,inputSourceId
http://localhost:3030/ethereal/data#previousChannel,previousChannel
http://localhost:3030/ethereal/data#faultDetection,faultDetection
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#audioVideoInputAnnc,audioVideoInputAnnc
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#previousChannel,previousChannel
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#previousChannel,previousChannel
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#alarmStatus,alarmStatus
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#faultDetectionAnnc,faultDetectionAnnc
http://localhost:3030/ethereal/data#channelId,channelId
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#currentTime,currentTime
http://localhost:3030/ethereal/data#currentTime,currentTime
http://localhost:3030/ethereal/data#muteEnabled,muteEnabled
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#alarmStatus,alarmStatus
http://localhost:3030/ethereal/data#currentTime,currentTime
http://localhost:3030/ethereal/data#colourSaturation,colourSaturation
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#waterFlowStrength,waterFlowStrength
http://localhost:3030/ethereal/data#colourSaturation,colourSaturation
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#colourSaturation,colourSaturation
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#windStrength,windStrength
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#windStrength,windStrength
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#turbo,turbo
http://localhost:3030/ethereal/data#waterFlowStrength,waterFlowStrength
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#waterFlowStrength,waterFlowStrength
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#keyNumber,keyNumber
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#keyNumber,keyNumber
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#directionAuto,directionAuto
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#muteEnabled,muteEnabled
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#muteEnabled,muteEnabled
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#powerSaveEnabled,powerSaveEnabled
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#keyNumber,keyNumber
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#level,level
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#level,level
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#bath,bath
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#bath,bath
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#powerSaveEnabled,powerSaveEnabled
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#windStrength,windStrength
http://localhost:3030/ethereal/data#faultDetection,faultDetection
http://localhost:3030/ethereal/data#colour,colour
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#inputSourceId,inputSourceId
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#level,level
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#currentTemperature,currentTemperature
http://localhost:3030/ethereal/data#directionAuto,directionAuto
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#currentTemperature,currentTemperature
http://localhost:3030/ethereal/data#directionAuto,directionAuto
http://localhost:3030/ethereal/data#powerSaveEnabled,powerSaveEnabled
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#powerSaveEnabled,powerSaveEnabled
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#muteEnabled,muteEnabled
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#bath,bath
http://localhost:3030/ethereal/data#propElectricEnergy,propElectricEnergy
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#level,level
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propElectricEnergy,propElectricEnergy
http://localhost:3030/ethereal/data#powerSaveEnabled,powerSaveEnabled
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#windStrength,windStrength
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#windStrength,windStrength
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#wind,wind
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#bath,bath
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#customTemperature,customTemperature
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#childResource,childResource
